Club,President,Telephone,Ligue,Comite,Email,Site internet,Nombre de membres,Nombre de membres l'annee derniere,Facebook,Instagram
LA  VALLEE TC,Jean-claude BILESIMO,0559065386,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640128@fft.fr,,25,37,,
PETROLES D'AQUITAINE USPA,Jean-louis MONTAY,0559028626,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,uspatennis@wanadoo.fr,http://www.club.fft.fr/uspatc,302,332,https://www.facebook.com/uspatennis/?ref=bookmarks,
PAU TC,Jocelyne LELEU,0559304178,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640149@fft.fr,http://tennisclubpau.fr,453,403,https://www.facebook.com/TennisClubdePau/,https://www.instagram.com/tennisclub_pau/
TENNIS CLUB DE LA NESTE,Patrick BIEFFEILH,0672108594,OCCITANIE,HAUTES PYRENEES,tennisclubdelaneste@sfr.fr,,67,60,https://www.facebook.com/tennisclub.neste,
GAN OLYMPIQUE,Xavier SALABERRIA,0559217646,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,tennisdegan@gmail.com,,137,145,,
SARRANCOLIN TENNIS CLUB,Florence GRANJA,0562987373,OCCITANIE,HAUTES PYRENEES,dominique.granja65@orange.fr,,8,19,,
PAU ASPTT,André POTIN,0559326680,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640019@fft.fr,,37,50,,
JURANCONNAIS TC,Carine LALUCAA,0608074129,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640262@fft.fr,,72,69,,
BILLERE TC,Patrick BERT,0559621428,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640172@fft.fr,http://www.tennis-club-billere.fr/,154,164,,
BEAUMARCHES TENNIS CLUB,Didier LASCOMBES,,OCCITANIE,GERS,,,15,22,,
LONS TC,Christophe BELLOCQ,0559628560,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640114@fft.fr,http://www.club.fft.fr/lonstc/,288,287,https://fr-fr.facebook.com/tclons/,
LUY DU BEARN TC,Frederic D'ARGOUBET,0559332212,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,tclb@wanadoo.fr,http://www.club.fft.fr/luydebearntc,334,260,,
MIRANDE TENNIS CLUB,Delphine VIGNAU,0562665801,OCCITANIE,GERS,contact@tennisclubmirande.fr,http://tennisclubmirande.fr/,114,108,https://www.facebook.com/tennisclubmirande/,https://www.instagram.com/tennisclubmirandais_/
LUZ SAINT SAUVEUR TENNIS CLUB,Jacques BEHAGUE,0562928060,OCCITANIE,HAUTES PYRENEES,tennistoyluz@gmail.com,,54,56,https://facebook.com/profile.php?id=100015990607616,
SAUVAGNON TC,Jérôme EUGENIE,0559339742,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640167@fft.fr,,48,53,,
MONTREJEAU TENNIS CLUB,Pierre Emmanuel BENZAKEN,0561956457,OCCITANIE,HAUTE GARONNE,tc.montrejeau@orange.fr,,42,51,,
LESCAR TC,François OMNES,0559812769,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640107@fft.fr,http://www.club.fft.fr/tc-lescar,121,142,https://www.facebook.com/tennisclublescarien/,
POEY DE LESCAR TC,Xavier GROSCLAUDE,0663715686,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,tcpoeydelescar@gmail.com,https://www.tcpoeydelescar.fr/,149,148,https://www.facebook.com/tcpoeydelescar/,https://www.instagram.com/tcpoeydelescar/
MASSEUBE TENNIS CLUB,Sophie THEODORE,0562661122,OCCITANIE,GERS,tennisclubmassylvain@gmail.com,,98,105,,
BOULOGNE TENNIS CLUB,Christophe GRAVINA,0561887397,OCCITANIE,HAUTE GARONNE,tcboulogne31@orange.fr,http://www.club.fft.fr/tennisclubboulogne,50,51,,
ARTIGUELOUVE TC,laurent BONNESTEVE,,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640191@fft.fr,,29,53,,
RISCLE TENNIS CLUB,Julien DUBOS,0688897627,OCCITANIE,GERS,,,39,38,,
DENGUIN TC,Armand LE ROUX,0559686782,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,tcdenguin@orange.fr,http://www.tcdenguin.com,113,113,,
MAZEROLLES TC,Gilles MEUNIER,,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640199@fft.fr,,63,77,,
SAINT LARY TENNIS CLUB,Aurélie BERACOCHEA,0661596529,OCCITANIE,HAUTES PYRENEES,tennisclubstlary65@gmail.com,,49,55,https://www.facebook.com/tennissaintlary/?ref=bookmarks,
LABARTHE RIVIERE TENNIS  CLUB,Sylvie CAZAUX,0561890322,OCCITANIE,HAUTE GARONNE,sylvie_cazaux@hotmail.fr,,75,50,,
ARZACQ TC,Severine DUCLAP,0789394501,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640010@fft.fr,,96,112,http://tennisclubarzacq,http://tennisclubarzacq
AIGNAN TENNIS CLUB,Jonathan DELCOURTE,,OCCITANIE,GERS,joe.delcourte@gmail.com,,28,47,,
BARRAN TENNIS CLUB,Danielle ARNAUD,0631178905,OCCITANIE,GERS,cousark@free.fr,,37,43,,
VALENTINE TENNIS CLUB,Yvette BIZE,0561890591,OCCITANIE,HAUTE GARONNE,mairie.valentine@wanadoo.fr,,6,8,,
SAUVETERRE TC,Jacques LECOMTE,0561897822,OCCITANIE,HAUTE GARONNE,eddymigotto@gmail.com,,22,25,,
MONEIN TC,Marc ROMEO,0559214792,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640171@fft.fr,http://mtc64.org,86,78,http://moneintennisclub,
SAINT MARCET TENNIS CLUB,Cedric BYE,0561954414,OCCITANIE,HAUTE GARONNE,23310170@fft.fr,,39,47,,
SAINT GAUDENS TENNIS CLUB,Michel BURNET,0561894141,OCCITANIE,HAUTE GARONNE,tcstgo@gmail.com,http://www.tennis-club-saint-gaudens.fr/,510,266,,
ARTISIEN TC,Luc CHANJOU,,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,luc.chanjoulec@gmail.com,,16,25,,
MIRAMONT TENNIS CLUB,Patrick RIU,0561956144,OCCITANIE,HAUTE GARONNE,patrick.riu@hotmail.fr,http://club.sportsregions.fr:tc-miramont,57,54,,
PIEMONT OLORONAIS TC,Corentin DE SAINTE MARIE,0559392825,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640016@fft.fr,http://www.oloron-tennis.com,392,289,https://www.facebook.com/fcotennis/,
BARCELONNE TENNIS CLUB,Franck DROUILHET,0562094421,OCCITANIE,GERS,,,,,,
AVENIR ATURIN,Renaud COUET-LANNES,0607425854,NOUVELLE AQUITAINE,LANDES,59400023@fft.fr,http://www.tennisaire.fr,174,120,,
CIERP TENNIS CLUB,François LAFFORGUE,0561795019,OCCITANIE,HAUTE GARONNE,,,13,11,,
MOURENX TC,Philippe SCRIBANS,0963598787,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,contact@tennisclubmourenx.fr,https://tennisclubmourenx.fr,70,96,,
LACQ-ARTHEZ TC,Laurence GACHIE,0684180749,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640246@fft.fr,https://tennis-club-lacq-arthez.jimdosite.com/,73,57,https://www.facebook.com/Tennisclublacqarthez,
NOGARO-LE HOUGA TENNIS CLUB,Christophe DANDO,0562091554,OCCITANIE,GERS,tcnogaro@aol.com,http://www.tennis-club-nogaro.fr,176,196,https://www.facebook.com/tcnogaro/,
VIC FEZENSAC TENNIS CLUB,Yannick MAUBAREIGT,0562065069,OCCITANIE,GERS,tcvic-fezensac@orange.fr,https://www.facebook.com/tennisclubvicfezensac/?ref=page_internal,167,150,https://www.facebook.com/tennisclubvicfezensac/?ref=page_internal,
AUCH TENNIS CLUB,Marie Dominique COURET,0562050648,OCCITANIE,GERS,Tennis-club-auscitain@orange.fr,,351,312,,
COMITE GERS TENNIS,Pierre DUPLAN,,OCCITANIE,Comité (L0) de la LIGUE OCCITANIE,,,3,5,,
ASPTT AUCH GERS TENNIS,Patrick GUY,,OCCITANIE,GERS,pguyASPTT32@yahoo.fr,,59,62,,
ASPET  ENCAUSSE TENNIS CLUB,Marc SALUDAS,0619861698,OCCITANIE,HAUTE GARONNE,marc.saludas@gmail.com,,126,117,,
LUCHON TENNIS CLUB,Jean-Philippe ROQUES,0561790303,OCCITANIE,HAUTE GARONNE,luchon-tennisclub@orange.fr,,144,161,,
AURIGNAC TENNIS CLUB,Adrian BRISAN,0604403452,OCCITANIE,HAUTE GARONNE,president-tca@hotmail.fr,,33,34,,
JEGUNOIS T.C,Yannick BARRERE,,OCCITANIE,GERS,mini.mirr@orange.fr,,37,15,,
FABAS,Guy BOUSSIN,0561940906,OCCITANIE,HAUTE GARONNE,,,12,15,,
MARSAN TENNIS CLUB,Patrick DUMOLIE,0562656372,OCCITANIE,GERS,,,58,54,,
SAINT MARTORY TENNIS CLUB,Karine FONDEVILA,,OCCITANIE,HAUTE GARONNE,tennisstmartory@gmail.com,,133,133,,
EAUZE TENNIS CLUB,Christophe MEILLON,0562099506,OCCITANIE,GERS,tennis-club-eauze@orange.fr,,126,111,,
HAGETMAU TC,NATHALIE CASTETBON,0769441978,NOUVELLE AQUITAINE,LANDES,tennishagetmau@gmail.com,http://www.tennishagetmau.fr,188,153,,
SAINTE COLOMBE TC,Eric LESBARRERES,0667682296,NOUVELLE AQUITAINE,LANDES,tc.stecolombe@gmail.com,,82,71,,
ESTANG US TENNIS CLUB,Yannick CLAVERIE,0630969787,OCCITANIE,GERS,laetitia.tennisestang@gmail.com,,42,57,https://www.facebook.com/estangtennisclub/,
BOUSSENS CASSAGNE MAZERES TENNIS,Ludovic PONSOLLE,0561903299,OCCITANIE,HAUTE GARONNE,bcm-tennis@orange.fr,http://www.club.fft.fr/bcm-tennis,115,130,https://www.facebook.com/bcmtennis31,https://www.instagram.com/bcmtennis0394/
SALIES DU SALAT TENNIS CLUB,Sabrina MORENO,0561985684,OCCITANIE,HAUTE GARONNE,saliestennis@gmail.com,,37,43,https://www.facebook.com/saliestennis.31260/?ref=bookmarks,
GRENADE TC,Serge SAINT MARTIN,0558454615,NOUVELLE AQUITAINE,LANDES,59400027@fft.fr,http://www.club.fft.fr/grenadetc/09400027_a/cms/index_public.php?us_action=show_,113,100,,
AUBIET TENNIS ASSOCIATION,Franck PAREJA,0663058862,OCCITANIE,GERS,aubiet.tennis.association@gmail.com,http://Aubiet-tennis.asso.st,45,61,,
ORTHEZ TC,guillaume BERBINAU,0559693086,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640017@fft.fr,https://fr-fr.facebook.com/tcorthez,131,130,,
TENNIS CLUB DE LA SAVE,eddy POIRIER,0562625211,OCCITANIE,GERS,tcs@tcsave.com,http://www.tcsave.com/,260,283,https://www.facebook.com/tcsave32/,https://www.instagram.com/tcsave/
MARTRES TOLOSANE TENNIS CLUB,Christophe RATIER,0561988383,OCCITANIE,HAUTE GARONNE,tennisclubmartrestolosane@yahoo.com,,98,77,,
VALENCE SUR BAISE TENNIS CLUB,Rémy BERTOCCHI,0562285407,OCCITANIE,GERS,tennisclub.valence@laposte.net,,69,89,http://www.facebook.com/tcvalencesurbaise/?ref=br_rs,
MONTESTRUC TENNIS CLUB,David MARTINELLI,,OCCITANIE,GERS,davidmartinelli32@msn.com,http://montestructennis.kalisport.com/,18,18,https://www.facebook.com/montestructennis/,
BASCONS TIM,Maryline DISCAZEAUX,0558440256,NOUVELLE AQUITAINE,LANDES,59400181@fft.fr,,37,32,,
MAULEON SOULETIN TC,Jean-Jacques ESCONDEUR,0782122420,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640054@fft.fr,https://www.facebook.com/tennisclubsouletin,40,49,https://www.facebook.com/tennisclubsouletin,https://www.instagram.com/tennis_mauleon/?igshid=c8z8kqw2d2ls&fbclid=IwAR36h4_bhLYFzEZLHhF_pWWwyYZ3QNtfVcUvVwVBDfmUNQCK4TO1wkLGOv0
AMOU EA,Catherine TOUYAROT,0558892683,NOUVELLE AQUITAINE,LANDES,,,74,77,,
GIMONT TENNIS CLUB,Andrew RICHARDSON,0562650492,OCCITANIE,GERS,tennis.club.gimont@gmail.com,,51,83,https://www.facebook.com/TennisClubDeGimont,
SAINT SEVER SA,Christine AZAM,0783069339,NOUVELLE AQUITAINE,LANDES,sass-tennis@laposte.net,http://www.club.fft.fr/stseversa,104,97,https://www.facebook.com/SASS-Tennis-474346159256828/,
VILLENEUVE DE MARSAN TC,Cedric ESTEFFE,0558032586,NOUVELLE AQUITAINE,LANDES,59400140@fft.fr,,17,12,,
CAZAUBON BARBOTAN TENNIS CLUB,Eric PAILLASSOU,0684148480,OCCITANIE,GERS,paillassoueric@wanadoo.fr,,102,106,https://www.facebook.com/TCCB32/,
AUZAN TENNIS CLUB,Stéphane LAY,0680832172,OCCITANIE,GERS,tennisauzan32@gmail.com,,67,40,,
LE FOUSSERET TENNIS CLUB,Jean Claude DUTREICH,0603860031,OCCITANIE,HAUTE GARONNE,tennislefousseret@gmail.com,,109,102,,
BENQUET TC,Eric GELLEZ,,NOUVELLE AQUITAINE,LANDES,09400106@fft.fr,,54,79,https://www.facebook.com/Roitelets-Tennis-Benquet-382211052276437/?ref=bookmarks,
CAZERIEN TENNIS CLUB,Jean Pierre PASQUET,0687295857,OCCITANIE,HAUTE GARONNE,cazerien.tennis-club@orange.fr,,89,83,,
FLEURANCE TENNIS CLUB,Christian DUMON,0675088665,OCCITANIE,GERS,tennis.fleurance@gmail.com,http://www.tennisfleurance.fr/,132,139,https://www.facebook.com/clubdetennisfleurance,
CONDOM TENNIS CLUB,Guilhem MOREAUX,0645797218,OCCITANIE,GERS,tenniscondom@orange.fr,https://tenniscondom.fr/,308,283,https://m.facebook.com/groups/1611,
SAUVETERRE DE BEARN TC,Michel CASAMAYOR,0559385936,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640093@fft.fr,http://www.club.fft.fr/sauveterretc,131,137,,
MAUVEZIN TENNIS CLUB,Christiane CASSAJUS,0562068638,OCCITANIE,GERS,christine.cadours@orange.fr,,111,112,https://www.facebook.com/Tennis-Club-Mauvezinois-TCM-185507185336624/,
POMAREZ US,Daniel BUOSI,0630809185,NOUVELLE AQUITAINE,LANDES,59400092@fft.fr,http://uspomareztennis.free.fr/,31,32,,
MONT DE MARSAN ASPTT,DOMINIQUE DELAPORTE,0558751212,NOUVELLE AQUITAINE,LANDES,59400076@fft.fr,https://mont-de-marsan.asptt.com/,30,33,,
SAINT PIERRE DU MONT TC,Pascale BUICHE,0558465234,NOUVELLE AQUITAINE,LANDES,tennis.saintpierre@gmail.com,,189,230,https://www.facebook.com/pg/tennisclubsaintpierredumont/about/?ref=page_internal,
STADE SALISIEN,Marc EPAMINONDAS,0559381553,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,59640042@fft.fr,,67,78,,
STADE MONTOIS,Carine MAISONNAVE,0558751817,NOUVELLE AQUITAINE,LANDES,stade.montois.tennis@orange.fr,http://stade-montois.org/wp/tennis/,385,343,,
RIEUMES TENNIS CLUB,Jérôme CADORIN,0782629070,OCCITANIE,HAUTE GARONNE,rieumestennis@gmail.com,http://www.club.fft.fr/rieumestennisclub,11,21,,
MONTOISE ES,laurent DUBES,0558062876,NOUVELLE AQUITAINE,LANDES,59400154@fft.fr,http://www.etoilesportivemontoise.fr/tennis/,65,77,https://www.facebook.com/%C3%89toile-Sportive-Montoise-Tennis-557540194291337/,
POUYDESSEAUX TC,Pascal ROBIN,0558939425,NOUVELLE AQUITAINE,LANDES,59400062@fft.fr,,81,75,,
SOUPROSSE TC,Christian PLENT,,NOUVELLE AQUITAINE,LANDES,09400235@fft.fr,,25,37,,
SAINT PERDON TC,Didier TAUZIET,,NOUVELLE AQUITAINE,LANDES,09400124@fft.fr,,26,39,,
MUGRON FJ,THIERRY LAFARGUE,0558743357,NOUVELLE AQUITAINE,LANDES,09400142@fft.fr,,18,28,,
LECTOURE TENNIS CLUB,Cyril CHENIN,,OCCITANIE,GERS,tennisclub.lectoure32@gmail.com,,75,72,https://www.facebook.com/tennis.lectoure.3,
HABAS TC,Bruno DAUBIGNY,0678042781,NOUVELLE AQUITAINE,LANDES,59400104@fft.fr,,54,71,,
SAINTE CROIX TENNIS CLUB,Isabelle SARNIGUET,,OCCITANIE,ARIEGE,tennisclubcruxeen09@gmail.com,,54,52,,
BERAT TENNIS CLUB,Alain LARGE,0534488908,OCCITANIE,HAUTE GARONNE,tennis-club-berat@fft.fr,http://www.tennisberat.fr,46,50,,
SAINT GIRONS TENNIS CLUB,Yannick MORERE,0561661770,OCCITANIE,ARIEGE,tennis-club-st-girons@hotmail.fr,http://club.fft.fr/saintgironstc,156,165,,
SAINT PALAIS US,Emmanuelle DA CRUZ ALVES,0559658460,NOUVELLE AQUITAINE,PYRENEES ATLANTIQUES,09640075@fft.fr,,52,52,,
COLOGNE TENNIS CLUB,pascal KORAL,,OCCITANIE,GERS,tennisclubcologne@gmail.com,,30,23,,
RIEUX U.S RIVERAINE TENNIS CLUB,Marc SALAVIN,0561875558,OCCITANIE,HAUTE GARONNE,usrieuxtennis@fft.fr,https://www.facebook.com/usrtennisrieuxvolvestre/,81,113,https://www.facebook.com/usrtennisrieuxvolvestre/,
MONTFORT TC,Gilles MAURICE,0645275852,NOUVELLE AQUITAINE,LANDES,asm.tennis.montfort@orange.fr,http://www.club.fft.fr/montfortas,30,37,,
ISLE JOURDAIN TENNIS CLUB,Florent EYCHENNE,0562072108,OCCITANIE,GERS,tclislejourdain@fft.fr,http://www.club.fft.fr/tclislejourdain,308,320,https://www.facebook.com/tclislejourdain/,
