Club,President,Telephone,Ligue,Comite,Email,Site internet,Nombre de membres,Nombre de membres l'annee derniere,Facebook,Instagram
TENNIS DE TOURSAINTE,Franck GERMAIN,0491024201,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennistoursainte@orange.fr,http://www.club.fft.fr/toursainte,72,77,https://www.facebook.com/tennistoursainte,https://www.instagram.com/tennistoursainte
TENNIS LOISIRS TOURSAINTE,JEAN MARIE HABERER,0491024201,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennistoursainte@orange.fr,http://club.fft.fr/toursainte,104,75,https://www.facebook.com/tennistoursainte,https://www.instagram.com/tennistoursainte
AS AIGUIER TENNIS,Sylvie BEAUD,0698630002,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,Aiguier.tennis@gmail.com,https://asaiguiertennis@.fr,263,228,http://ludivine aiguier,
TENNIS CLUB ROUVIERE,Jean-Jacques MANGEOT,0491419564,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,jean_jacques_mangeot@yahoo.fr,http://www.tc-rouviere.fr,164,191,,
GALLIA TENNIS CLUB,Josette MATEO,0491873025,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,gallia.tc@gmail.com,http://club.fft.fr/galliatc,274,265,https://www.facebook.com/Gallia-Tennis-Club-584365281768592/,
TENNIS CLUB ROY D'ESPAGNE,Xavier VINEL,0491736809,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,scm.re@free.fr,http://tennis-roy-despagne.fr,320,331,,
T.C CHATEAU-GOMBERT,Stefano CIMITILE,0491052424,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc.chato@gmail.com,https://tcchato.sportsregions.fr,470,480,,
T.C SAINT-JULIEN,Gerard VINCENT,0491933243,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubstjulien@wanadoo.fr,,154,200,,
TENNIS ACADEMY DE LUMINY,Regis GORRINO,0491851945,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisacademyluminy@gmail.com,http://www.tennis-academyluminy.fr/,327,281,,
CLUB OMNISPORT DES 3 LUCS,Rene MARTINELLI,0626448018,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,cosdes3lucs@gmail.com,,33,38,,
TENNIS C.B PLAN DE CUQUES,CHRISTIAN BARBAROUX,0488157163,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcb.plandecuques@club-internet.fr,http://www.club.fft.fr/tcbocageplandecuques,686,684,,
TENNIS CLUB LA  BAUQUIERE,Jean-David COHEN,0491050628,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,comptabilite.labauquiere@gmail.com,http://tcbauquiereallauch.wixsite.com/tennis,5,8,,
TENNIS PARK MARSEILLE,Christiane TOUZET,0621368804,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,contact@tennispark-marseille.com,http://www.tennispark-marseille.com,286,249,,
ALLAUDIEN TENNIS CLUB,Fabien JEANJEAN,0491070423,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,allaudientc@gmail.com,https://allaudientc.fr,461,320,https://fr-fr.facebook.com/allaudientennisclub/,
TENNIS CLUB PENNES-MIRABEAU,Jerome BRONGNIART,0982215440,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcpm13170@gmail.com,http://club.fft.fr/tcpennes-mirabeau,316,251,https://www.facebook.com/tennisclublespennesmirabeau/,
AS DES SALARIES DE L'ENERGIE,Roger REY,0652008058,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,assetennismarseille@gmail.com,,20,28,,
AS TENNIS CLUB ALLAUCH FONTVIEILLE,Frederic GRANJARD,0695269711,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcallauchfontvieille@orange.fr,http://www.club.fft.fr/tcallauchfontvieille,55,65,,
A.S.C.E.E 13 EQUIPEMENT,Bruno FOUQOU,0491963510,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,bruno.fouqou@developpement-durable.gouv.fr,,7,5,,
T.C RUISSATEL,Luc CUVELIER,0611668401,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,accueil@tennisclub-ruissatel.fr,http://tennisclub-ruissatel.fr,69,64,,
TENNIS CLUB PENNOIS,SOPHIE RAMOS,0491906420,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcpennois@gmail.com,,176,146,,
TENNIS CLUB SEPTEMOIS,Agnes LANQUETIN,0491514560,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis.septemes@yahoo.fr,http://www.club.fft.fr/tcseptemois,142,138,,
TENNIS CLUB DE LA VOILERIE,Daniel SANTACROCE,0678562359,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcvoilerie@gmail.com,http://club.fft.fr/tcvoilerie,38,32,,
COMITE BOUCHES DU RHONE TENNIS,,0442942460,PROVENCE ALPES COTE D'AZUR,Comité (L0) de la LIGUE PROVENCE ALPES COTE D'AZUR,comite13@fft.fr,http://www.comite.fft.fr/bouches-du-rhone,117,141,,
TENNIS SPORTING CLUB DE CASSIS,Philippe LEY,0442012124,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis-club-cassis@orange.fr,http://www.club.fft.fr/tsc-cassis,375,341,,
TENNIS CLUB GIGNACAIS,Philippe BERTHELOT,0953653022,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcgignac@fft.fr,http://www.club.fft.fr/tcgignac,88,81,,
ASSOCIATION TCP PADEL,Guy ASTIC,0620632140,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,sandra.dalain@gmail.com,,83,50,,
TENNIS CLUB ENSUES-LA-REDONNE,Laurent SOGLIUZZO,0652060701,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclub.ensues@fft.fr,http://www.club.fft.fr/tennisclub.ensues,163,148,,
SPORTING CLUB DES CREISSAUDS,Nathalie ALONSO,0983033732,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,nathalonso@hotmail.fr,,93,94,,
OLYMPIQUE CABRIES CALAS,bruno VAZI,0442611028,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis@occ-omnisports.com,http://www.occ-omnisports.com,290,370,,
AILES SPORTIVES AIRBUS HELICOPTERS,Jean Michel ARLHAC,0681583947,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,jean-michel.arlhac@airbus.com,,145,180,,
A.S. CARNOUX TENNIS,Eric FRAISSE,0442737927,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis.ascarnoux@orange.fr,,156,151,https://www.facebook.com/degem13?fref=pb&hc_location=friends_tab,
TENNIS CLUB DE VITROLLES,Jean-Claude GUITTRE,0488430171,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcvitrolles@fft.fr,http://club.fft.fr/tc-vitrolles,394,350,,
T.C SAINT-VICTORET,Jean Pierre FRITZ,0442793361,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis.st.victoret@free.fr,http://www.club.fft.fr/saint-victoret,223,251,http://facebook.com/tennis.saintvictoret,
TENNIS CLUB BOUC-BEL-AIR,Olivier HOURLAY,0442222841,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcbba@sfr.fr,http://www.club.fft.fr/tcboucbelair,429,421,http://Tennis Bouc Belair,
TENNIS CLUB MIMET,Nicolas LORENZI,0609080660,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcmimet13@gmail.com,,189,146,,
T.C CIMENT LAFARGE,GERARD BOUTIN,0442942000,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,carlos.lopes12@orange.fr,http://www.tclm.supersite.fr,57,63,,
T.C CARRY-LE-ROUET,Jean PONTICELLI,0442450820,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc.carry@fft.fr,http://club.fft.fr/carry,289,286,,
ST SAVOURNIN TENNIS CLUB,DELPHINE DEDET,0667906922,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,sstennisclub13@gmail.com,http://www.club.fft.fr/saintsavournintennis,225,194,https://www.facebook.com/saintsavournintc,
T.C ROQUEFORT-LA-BEDOULE,Bernard TASSARO,0609546866,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,contacttmrb@free.fr,http://www.tc-roquefort-la-bedoule.fr/,275,276,https://www.facebook.com/Tennis-Club-de-Roquefort-La-Bédoule,
TENNIS CLUB AUBAGNAIS,Valerie SEROPIAN,0442041667,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclub.aubagne@orange.fr,http://www.club.fft.fr/tcaubagne,369,360,https://www.facebook.com/TCAubagne/,
TENNIS CLUB CADOLIVE,BRUNO RANGEON,0615025888,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubcadolive@gmail.com,http://www.club.fft.fr/tennisclubcadolive,176,174,,
TENNIS CLUB MARIGNANAIS,Laurence BONNAURE,0687139120,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcmarignane@free.fr,http://www.tcmarignane.com,275,302,https://www.facebook.com/Tennis-Club-de-Marignane-103846582983292/?__tn__=kC-R&eid=ARDsw6tLpbS5OvsTNjKSPtkxtCXN10l2MopbHZoqzygY-eKkW_GQunojIXa4sTbvr2Ahmo_xBjgKNsDB&hc_ref=ARRS1m4vbBJMnnHlJD-I9CSXFyjEWAJ7at17TjlHoress2ZN8wS6UTxGXsfKm0rByLw&__xts__[0]=68.ARD,
TENNIS CLUB PEYPIN,Alain JEAUNEAU,0442836134,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcpeypin@orange.fr,http://club.fft.fr/tcmpeypin,162,119,https://www.facebook.com/Tennis-Club-Peypin-467678000400891/?ref=bookmarks,
TENNIS CLUB LA DORGALE,Brigitte GILLET,0647877923,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,arno.gillet@cegetel.net,,46,67,,
TENNIS CLUB DE GEMENOS,Sabine DESPLANCHES,0442328490,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcgemenos@orange.fr,http://www.club.fft.fr/tcgemenos,479,429,https://www.facebook.com/TCGemenos,
TENNIS CLUB GARDANNAIS,Frédéric GAUBERT,0442509299,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcgardanne@fft.fr,http://www.club.fft.fr/tcgardanne,249,215,https://www.facebook.com/tcmgardanne,
T.C GREASQUE,,0000000000,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcgreasque@gmail.com,http://tcgreasque.free.fr,74,67,,
AIL TC LA DESTROUSSE,ARNAUD ANTKOWIEZ,0615446565,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,ail.tcld@gmail.com,http://www.ail-ladestrousse.fr/82+tennis.html,87,85,,
C.S. BOUILLADISSE,Olivier DUMAS,0685515966,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis.bouilladisse@orange.fr,http://club.fft.fr/cs.bouilladisse,145,141,https://www.facebook.com/pages/category/Sports---Recreation-Venue/CSB-tennis-club-La-Bouilladisse-472881940208804/,
ASCE 13 CEREMA,Franck CHARRIER,0442247673,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,franck.charrier@cerema.fr,,1,5,,
IBS SPORTS,Jean Marc GOBBI,0442240340,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,jtrotebas@ibsofprovence.com,,46,80,,
T.C CHATEAUNEUF LES MARTIGUES,Beatrice MALATIER,0442071579,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tccm.contact@gmail.com,http://club.fft.fr/tccm,289,283,,
OMJS TC MEYREUIL,Daniel DONZELLI,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,,,143,131,,
T.C SAUSSET-LES-PINS,sebastien DE BATTISTA,0442452770,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubsausset@orange.fr,http://club.fft.fr/tennis.club.sausset,160,158,,
TENNIS CLUB ARGELAS-FUVEAU,Philippe GREGOIRE,0442680454,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisargelas@free.fr,http://club.fft.fr/tennisclubargelas,39,26,,
A.S. ROGNAC TENNIS,Pascal PRIOURET,0971571494,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,rognac.tennis@wanadoo.fr,https://www.tennis-club-rognac.fr,534,502,https://www.facebook.com/tennisclubrognac/?ref=bookmarks,https://www.instagram.com/tennisclubrognac13340/?hl=fr
TENNIS CLUB FUVEAU,Gigi REGNIER,0965172921,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis-club-fuveau@orange.fr,http://tennisclubfuveau.fr,410,418,,
AS TENNIS LA CIOTAT/CEYRESTE,DANIEL GROUX,0662296254,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisceyreste@sfr.fr,,308,246,,
TENNIS CLUB BELCODENE,Jean LIMOUZY,0778544114,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcbelcodene@fft.fr,http://www.club.fft/tcbelcodene,123,115,https://www.facebook.com/belcodene.tennis,
TENNIS CLUB ASPTT AIX EN PROVENCE,Vincent BUSSER,0442293664,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcaspttaix@gmail.com,http://www.club.fft.fr/aspttaix,185,217,,
TOTAL PROVENCE SPORTS,Xavier PIERRU,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,floxav13@sfr.fr,,2,2,,
LA CIOTAT TENNIS CLUB,Marine LABBAT,0629151586,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,22130105@fft.fr,http://www.club.fft.fr/laciotat.tc,432,406,https://www.facebook.com/laciotattennisclub/,https://www.instagram.com/laciotattennisclub/
TENNIS CLUB AURIOL,Morgane PERTUIT,0699234431,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis.auriol@free.fr,http://www.tcauriol.fr/,223,240,,
AUC TENNIS - PADEL,Raymond MICHEL,0658051889,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,auctennispadel@gmail.com,,684,558,https://www.facebook.com/auc.tennispadel/?fref=ts,
CSU TENNIS AIX EN PROVENCE,PASCAL BARNIER,0413941987,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,pascal.barnier@univ-amu.fr,,22,33,https://www.facebook.com/csutennisaix/?modal=admin_todo_tour,
CLUB DE LA TOUR D'AYGOSI,Guillaume JOLY,0442272418,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,22130038@fft.fr,http://www.club.fft.fr/tennisclubaygosi,435,398,https://www.facebook.com/tennisclub.tourdaygosi/,https://www.instagram.com/tctouraygosi/
FETE LE MUR AIX EN PROVENCE,HICHEM BAKHTI,0698475002,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,nicolas.reynaud@fetelemur.com,https://club.fft.fr/fetelemuraix,151,284,http://facebook.com/fetelemuraixenprovence,http://instagram.com/fetelemur_aix
TENNIS CLUB DU JAS DE BOUFFAN,Arnaud LEROY,0442593050,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis-jas@orange.fr,http://www.club.fft.fr/tennis-jas,276,263,https://www.facebook.com/tennisclub.jasdebouffan,
A.S. AVIATION CIVILE AIX,Jean-François REMY,0616993360,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,remyjeff@free.fr,,2,5,,
TENNIS CLUB CUGES LES PINS,Laurent FLOREANI,,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,staff.tccuges@gmail.com,,101,75,https://www.facebook.com/groups/tccuges,
TENNIS CLUB MUN.THOLONET,Eric RUMEAU,0442669703,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,contact@tctholonet.fr,http://www.club.fft.fr/tctholonet,246,259,https://www.facebook.com/tctholonet13,
T.C VENTABREN,pascal CAPPE,0442289514,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisventabren@gmail.com,http://club.fft.fr/tc.ventabren,368,324,https://www.facebook.com/Tennis-Club-de-Ventabren-,
BERRE TENNIS CLUB,DENIS GAVARD,0687468514,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,berretennisclub@gmail.com,http://www.club.fft.fr/berretennisclub,202,172,https://www.facebook.com/BerreTC/,
TENNIS PADEL CLUB PEYNIER,YVES LAGLEYZE,0664029889,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcpeynier@gmail.com,http://www.tcpeynier.fr,150,138,https://www.facebook.com/tennispeynier/,
TENNIS CLUB NEGRELIEN,Anne Laure RAYSSAC,0442533101,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,negrelien.tennis-club@wanadoo.fr,http://www.club.fft.fr/tcnegrelien,80,75,,
3D SPORT SET CLUB TENNIS,,0442202040,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,nicolasdelcroix@gmail.com,,,,,
TC SAINT CYRIEN,Jean GOUME,0494261354,PROVENCE ALPES COTE D'AZUR,VAR,bureau.tcstcyr@gmail.com,https://ecole-tennis-tcsc.fr/,799,650,https://www.facebook.com/tcsaintcyr/,https://ecole-tennis-tcsc.fr/
T.C VELAUX,Marjorie LOPEZ,0442874575,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcvelaux13880@gmail.com,https://www.tcvelaux.fr,281,271,http://facebook.com/tennisclub.velaux.10,
TC SAINT-ZACHARIE,Denis POUJADE,0642014976,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,22130365@fft.fr,https://club.fft.fr/tcsaintzacharie/,154,155,,
A.I.L ROUSSET,florence ROUSSEL,0442532596,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,ail@ail-rousset.com,http://www.ail-rousset-tennis.fr,208,202,https://www.facebook.com/AIL-Tennis-Rousset-1810661735878544/,
TENNIS CLUB MARTIGUES,Muriel ESTEBAN,0661364112,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubdemartigues@bbox.fr,http://club.fft.fr/tc-martigues,226,233,,
T.C.M. COUDOUX,Colette TCHETERIAN BOURTEAU,0442520350,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcmcoudoux@gmail.com,http://ballejaune.com/tcm.coudoux/,163,167,,
COUNTRY CLUB AIXOIS,Didier MARAZZANI,0442921041,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,countryclubaixois@orange.fr,http://countryclubaixois.com,661,649,,
TC ST MARC JAUMEGARDE,Christel BASTIN,0678752519,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcstmarcjaumegarde@fft.fr,http://www.club.fft.fr/tcstmarcjaumegarde,160,123,,
LIGUE PROVENCE-ALPES-COTE D'AZUR,,0442281940,PROVENCE ALPES COTE D'AZUR,Comité (L0) de la LIGUE PROVENCE ALPES COTE D'AZUR,ligue.paca@fft.fr,http://www.ligue.fft.fr/paca,13,7,https://www.facebook.com/liguepacatennis,
EGUILLES TENNIS CLUB,,0644176685,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis@mairie-eguilles.fr,,259,267,,
TRETS TENNIS CLUB,Nathalie MARAND,0781520782,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tretstennisclub@gmail.com,http://www.club.fft.fr/tretstennisclub,216,156,https://www.facebook.com/marandnathalie,
TENNIS CLUB LA FARE,Jean Marie MICHEL,0950190803,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennis.lafare@gmail.com,http://www.club.fft.fr/tcfarenc,156,156,,
TENNIS CLUB PUYRICARD,Jean Pierre BARRAUD,0442280531,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tennisclubpuyricard@orange.fr,http://www.tennisclubpuyricard.com,383,325,,
TC CADIERE,Frederic TRAPP,0664517523,PROVENCE ALPES COTE D'AZUR,VAR,frederic.trapp@neuf.fr,,68,75,,
TENNIS CLUB SAINT MITRE LES REMPARTS,Thierry BAZZALI,0651122351,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,andre.morera@club-internet.fr,,98,104,,
TENNIS CLUB PORT-DE-BOUC,Laetitia RUIZ,0442060888,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc.portdebouc@gmail.com,https://www.facebook.com/tennisclub.portdebouc/,79,61,https://www.facebook.com/tennisclub.portdebouc/,
TC NANS LES PINS,Joseph BADALUCCO,0685040377,PROVENCE ALPES COTE D'AZUR,VAR,tennis.nans@wanadoo.fr,http://www.tennisclubdenans.fr,106,99,https://www.facebook.com/tennisclubdenanslespins/,
AVT ASSOCIATION VENELLOISE DE TENNIS,Nicolas HAMON,0442540718,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc.venelles@fft.fr,https://www.avt.club,425,403,https://www.facebook.com/avtclub,https://www.instagram.com/avt_venelles_tennis/?hl=fr
TCM DU CASTELLET,Christopher MANWARING,0494987263,PROVENCE ALPES COTE D'AZUR,VAR,tcm.castellet@orange.fr,https://www.facebook.com/TCM-Tennis-Club-Municipal-Le-Castellet-1664901880402391/,212,201,https://www.facebook.com/TCM-Tennis-Club-Municipal-Le-Castellet-1664901880402391/,
TC DE BANDOL,Frederic DONNE,0494295540,PROVENCE ALPES COTE D'AZUR,VAR,tc.bandol@gmail.com,http://tennis-bandol.fr/,369,316,,
T.C PUYLOUBIER,Marc JOACHIN,0607496312,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tc-puyloubier@fft.fr,http://www.club.fft.fr/tc-puyloubier,78,69,,
TENNIS CLUB SAINT-CANNAT,Jean Paul BRUNEL,0486313676,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcsc@sfr.fr,http://www.club.fft.fr/tc.stcannat,156,175,https://www.facebook.com/Tennis-Club-de-St-Cannat-557101411477510/,
TENNIS CLUB FOS-SUR-MER,Michèle JOFFRE,0442052098,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcfos13270@gmail.com,http://www.club.fft.fr/tcfos,115,106,https://www.facebook.com/tennis.fossurmer,
T.C ST-CHAMAS,Jean-philippe ANDREO,0490509837,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tcstchamas@wanadoo.fr,http://www.club.fft.fr/tcstchamas,114,124,http://tcstchamas,http://tcstchamas
TO POURRIERES,Myriam DRIS,0494785301,PROVENCE ALPES COTE D'AZUR,VAR,tennis.pourrieres@fft.fr,http://www.club.fft.fr/tennis.pourrieres,133,136,,
TENNIS CLUB LANCON PROVENCE,Philippe MILANESI,0490427281,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,tclancon@orange.fr,http://www.tclancon.fr/,293,212,,
TENNIS CLUB CORNILLON,Antoine COLOMB,0680682754,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,teyssierfrancisque@gmail.com,,43,49,,
DASSAULT ISTRES SPORTS,Christophe PICARD,0490509129,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,christophepicard250@gmail.com,,10,10,,
TC DU ROSAIRE,Philippe VON EUW,0494742397,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubdurosaire.tc@neuf.fr,https://tennisclubdurosaire.jimdo.com/,273,264,,
MEYRARGUES TENNIS CLUB,Emmanuel CAMPO,0621014954,PROVENCE ALPES COTE D'AZUR,BOUCHES DU RHONE,meyrarguestennisclub@fft.fr,http://www.club.fft.fr/meyrarguestennisclub,65,64,,
TC ROUGIEROIS,MOHAMED MAHOUACHI,,PROVENCE ALPES COTE D'AZUR,VAR,tennisclubrougiers@gmail.com,http://tcrougierois.free.fr,52,42,,
